attributecolumnname,attributevalue,conversionrate,conversionmetricname,startdate,enddate
LeadTypeCode,RELOPCOA,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,ACCPDMR,0.5,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,BKREMKTR,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,FRQLF,0.006272838,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LBQLSOO7,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,QLRCACOF,0.028164607,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOPOOL,0.14285715,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LTQLRTR,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CADMBFLIP,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CADWEBCS,0.133426,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CARIDSMOVER14T,0.032663204,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,QLTEST,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,PAYOFFCPVRMS,0.008104363,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,QLPGIP,0.022900764,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CARIRSMOVRVAST,0.05873715,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CARIRSMOVRCONST,0.030610519,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,GSLTLL,0.00308642,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,HLBP_MRWDS,0.024459079,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,QSQLTier5,0.003278689,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,SVCEMAIL,0.048,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,PTQLPP,0.004716981,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,GSLTPMED,6.90E-04,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOARC,0.15873016,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOTDAY,0.10909091,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RGFQL,0.001352265,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RGQLHARP,0.003051106,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RKTLNDSVC,0.04597701,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,ROCKCARIPAH,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RPSFWEBEMPLY,0.072289154,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LBQLSCRE5,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,DEBTCONCALCV1,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,FBQLSLQ,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,FBQLVASLQ,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LTQLR2ND,0.051049348,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,OGAMAN,0.13559322,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELODPNT,0.2,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOFRG,0.33333334,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOHPF,0.20111732,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RKTLNAPPSVC,0.039348293,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RLAPP,0.09824636,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CARIDSWEBP1,0.044733044,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CHATBLPAH,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CONQL,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,DCRT,0.35346755,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,FSBODCQL1,9.62E-04,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,QSQLTier3E,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RSREMKTVASL,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CARIRSMOVRCONRT,0.028478926,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CHATBLFAH,6.85E-04,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,FRQLBE,0.026785715,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,PHQUIKLY500OFR1,0.018352207,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,PAYOFFCPVRMSA,0.01149947,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,PTQL,0.005189873,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CARIRSMOVRFHACO,0.03032787,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,FBQLEF,0.003355705,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELMIHRPUR,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,ARKW,0.046511628,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,GSLTGR,0.007083678,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,GSQL,0.005479452,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,PAYOFFORVIVR,6.07E-04,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOKEYES,0.2,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LCQLRZ,0.006711409,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,ACIBM,0.4,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,IHRAGTDT,0.046511628,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOCAST,0.18181819,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELONBLE,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOXONEX,0.1097561,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RMTURBOHAP,0.03533569,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,HOQLPE2,0.003095975,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LBQLSOO9,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,PTQLPLTV,0.00462657,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,ACREFERRAL,0.22222222,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,FBQLS,0.003913044,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,DILIOQLOW,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOFRST,0.16666667,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,ACAUTOPUR,0.042393178,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CADWEBRT,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,MARSWEB,0.05882353,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,QLYRG,0.18181819,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOCHEM,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RLREMKTR,0.04,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,ZINGRHR,0.047272727,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,ACGOADCON,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CARIRSMOVRFHAST,0.029435813,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LTQLX3,0.0078799,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RTQLR,0.002222222,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LBQLEOO1,0.02016724,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,PAYOFFHSVCR,0.001788909,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CTHLBP,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CTNC90,0.001915187,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,QLPGMB,0.037383176,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOGIL,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LBQLSCRE3,0.01724138,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RLSVR,0.001574578,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,FRQLTC2,0.032490976,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LBQLEOO5,0.022678988,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOKBSLP,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RMAMEXNM,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CHATQL,0.08309455,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,HGTVTEST,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,HLBP_TEAM,0.037201144,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LTQLPVA,0.021276595,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CADCAR,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LBQLSCRS3,9.50E-04,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOPARK,0.15384616,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,ARBERKHATH,0.04347826,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,HOQLR,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LPADV,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,NMQLE,0.003675988,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,OCQLP1,0.001476814,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOCONT,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CONCPRESJP,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOHSHY,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,ACMANUAL,0.15315999,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOCRY,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELONEI,0.09606987,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOTRANSFER,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,FNMASHARP,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,PROGPIESPV1,0.0026687,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOCORP,0.09195402,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,PAYOFFHSWIVR,0.003110904,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOHOMED,0.1,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOSIGNATURE,0.06896552,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,ACTYC,0.17948718,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RLREMKTP,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RMKARMAFLIP,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CARIRSMVRCNST14,0.021440726,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELONFS,0.21428572,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,ACSPANISH,0.04819277,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,QLAMT,0.04347826,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOBSTO,0.083333336,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,PTQLF,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOPWC,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RMAMEXHAP,0.101238556,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RPFIMAN,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,ACOCQLP,0.009786597,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LTQLHE1,0.00619195,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOPOLA,0.25,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOSOUTH,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RHSEARCHV1,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELONEIUP,0.175,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOORM,0.09756097,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,FRESHST,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LBQLEOO7,0.00411928,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LBQLESF4,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,QLARM,0.08510638,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,QSQLTier1,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOWEST,0.2777778,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RGQLJ,0.003875969,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RPFIR,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RTQLF,0.005393743,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,HOQLR2,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELONISS,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RTQLS,0.001148106,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,ALEXALEADP,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CADPORFC,0.17392425,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CONCPRESY,0.005251248,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELORMW,0.27272728,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CARIFSCTSVC,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,QSQLTier9,0.1,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RSNIRVANAREFIT,0.002331002,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,PAYOFFCPVIVR,7.90E-04,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,BRQLN,0.002216067,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,PAYOFFHSVIVR,2.74E-04,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,QLSTR,0.037593983,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOATT,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOHONEY,0.07692308,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CARIRSMOVRVAPP,0.06596859,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CARIRSMVRCNCO14,0.019693928,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOUNAFF,0.14814815,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOURBAN,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RPSFMAN,0.1125,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,AQALLYCTEXP,0.007309942,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,PAYOFFOVCR,6.98E-04,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,WHAMESPV1,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,ABCBLPAH,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,ACLOYALTY,0.10810811,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOCOAG,0.16,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,PTQLHARP1,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RSNIRVANAREFI2,0.003193785,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CHATSURV,0.006193977,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,FBQLLOW,0.003338898,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,PTQLVA2,0.001897533,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOHILTON,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,FBQLVAFS,0.002853067,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,QLPGSH,0.08888889,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LTQLXP,0.007117763,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOCORN,0.1625,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RMKARMAHAP,0.023229333,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CARIRSWEBFHACO,0.02020202,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RSNIRVANAREFI1,0.003137255,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,QLEACF,0.022222223,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RAPAUTO,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOSOUP,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RPSFE,0.083333336,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,FHAPRDY,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LTQLPLL,0.002526413,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,NMQLCS,0.019583428,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOFREEP,0.25,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOPLUS,0.5,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,BCQL,0.005012531,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CRWTSCR,0.044990677,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,PAYOFFORVRMS,0.012763903,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CARIRSWEBFHART,0.04468413,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,FHASTREAMR,0.006835938,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LBQLSOO2,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RMKARMAAPP,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,QLRLP,0.012422361,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOCSX,0.26666668,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,NMQLLOW,0.003937008,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOAMGEN,0.01923077,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOLAWR,0.27272728,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RGQL,0.007374378,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RTQL,0.004874507,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,BIREALREF,0.08888889,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CARICTSFHA,0.018892989,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CARICTSVC,0.016393011,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOPENSKE,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RSREMKTFHASL,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CARICTEQNMA,0.016267648,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CTACAUTO,0.002293578,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LBQLEOO3,0.006674807,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,ROCKCARIPURCH,0.022893773,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LBQLESF1,0.002009243,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,PTQLHE,0.009803922,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,ZINGARTICLE,0.01904762,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CARISVCSURVP,0.027777778,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,FBQLVAF,0.006622517,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,PAYOFFHSVRMS,0.006391734,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,PSCALMBLPV3,0.005742072,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CARICTEXPBP,0.009852217,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LTQLHE,0.007791584,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RPSFB,0.008438818,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LCQLRMPE,0.002004008,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,PAYOFFCPVCR,0.002985075,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,FRQLLOW,0.017857144,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,GSQLJ,0.002048341,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LBQLESF5,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOBING,0.055555556,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOPITB,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LPLEADA,0.07002188,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,REMKTBKFHAR,0.013157895,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CADPREMIER,0.28985506,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,ACCADAS,0.23809524,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOONEPOINT,0.33333334,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RPSFR,0.071618035,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,GSLTSRF,0.008040069,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LBQLEOO4,0.001656377,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LCQLRZP,0.003218884,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RMKARMACHAT,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CADBICREF,0.2932331,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,HOQLPE,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELORWELL,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CRWTPAYOFFR,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOPRO,0.46153846,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CARISVCRP6,0.15789473,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,test,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CTNC90PLUS,0.001775939,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,FTMANUAL,0.18181819,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,OCQLP,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RGQLFHA,0.010204081,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,IHRBBDT,0.02,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,FRQLH,0.03087886,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LGQLP,0.005490734,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RMAMEXMAN,0.13020833,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LTQLX4,0.006327667,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,ROCKTESTPURCH,0.004219409,LTC_close_rate,2/23/20,5/23/20
adproperty_parsed,DMC,0.052348994,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,RBA,0.064929634,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,NBS,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,LWB,0.045980066,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,PGT,0,adproperty_close_rate,2/23/20,5/23/20
LeadTypeCode,CARISVCRP4,0.08888889,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,NMQL,0.003578571,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOONES,0.032432433,LTC_close_rate,2/23/20,5/23/20
adproperty_parsed,OST,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,<,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,BBV,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,INU,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,RHP,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,BRT,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,DTP,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,SVC,0.09090909,adproperty_close_rate,2/23/20,5/23/20
LeadTypeCode,CARICTSVA,0.029204234,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LTQLX1,0.001840943,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LTQLX2,0.005032564,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,ORMMAN,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOTFSC,0.2,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CARIRSWEBFHAST,0.018232819,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,GSLTPF,0.005351062,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LBQLEOO8,0.002006593,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LBQLESF,0.013250884,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOTRC,0.0945946,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,PAYOFFOWCR,0.006568974,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CARIRSMOVRFHART,0.03677092,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RLBOOM,0.13829976,LTC_close_rate,2/23/20,5/23/20
adproperty_parsed,MPA,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,BMM,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,gaw,0,adproperty_close_rate,2/23/20,5/23/20
LeadTypeCode,CTRELO,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LGQLLOW,0.009774436,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOGATE,0.2,LTC_close_rate,2/23/20,5/23/20
adproperty_parsed,LMS,0.01737084,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,RMZ,0.07239819,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,GMB,0.035714287,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,TLB,0,adproperty_close_rate,2/23/20,5/23/20
LeadTypeCode,RELOAIRES,0.054307114,LTC_close_rate,2/23/20,5/23/20
adproperty_parsed,BZG,0.025149701,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,MDF,0.014401065,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,MBR,0.04273363,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,BAL,0.028739385,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,HOS,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,MIM,0.028493365,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,ORG,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,YLR,0,adproperty_close_rate,2/23/20,5/23/20
LeadTypeCode,BCQLVA,0.00811908,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,CARIRSMOVRFHAPP,0.03,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,DCRF,0.097164914,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,IHRARFSSDT,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LBQLSCPE,0,LTC_close_rate,2/23/20,5/23/20
LeadTypeCode,LCQLRMPE2,0.005780347,LTC_close_rate,2/23/20,5/23/20
adproperty_parsed,FSR,0,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,AMA,0.004962779,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,SRT,0.018272426,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,IMT,0.03533569,adproperty_close_rate,2/23/20,5/23/20
adproperty_parsed,YUD,0,adproperty_close_rate,2/23/20,5/23/20
